"Número de pedido";"Fecha de creación";"Gestion";"Estado";"Fulfillment Status";"Tracking status";"Delivery Tracking ID";"Delivery Transaction ID";"Originating Channel";"Origin Store Location: Name"
"228812953";"06/03/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323768920";"000228812953001";"Call Center";"Konecta Recambio"
"230626442";"17/12/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"3532000230626442001";"000230626442001";"E-Commerce";"Community"
"230086450";"21/05/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323829620";"000230086450001";"E-Commerce";"Community"
"229834265";"17/01/2022";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323814100";"000229834265001";"Call Center";"Activo Contact Center"
"230624463";"30/01/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323849690";"000230624463001";"Call Center";"Konecta Recambio"
"230035369";"03/05/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323828130";"000230035369001";"E-Commerce";"Community"
"228605839";"10/06/2021";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323749230";"000228605839001";"Call Center";"CAT TECHNOLOGIES"
"228912135";"10/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"G00000998387540";"000228912135001";"Call Center";"CCT Rosario"
"230764184";"08/03/2021";"Venta PortIn";"Iniciada";"In Progress";"Despachado";"900000323850210";"000230764184001";"Call Center";"Konecta Recambio"
"229454562";"04/05/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"3532000229454562001";"000229454562001";"E-Commerce";"Community"
"228813826";"10/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323772980";"000228813826001";"Call Center";"Teleperformance Ventas"
"228814454";"11/01/2022";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323768970";"000228814454001";"Call Center";"Konecta Recambio"
"229473287";"04/05/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323805050";"000229473287001";"E-Commerce";"Community"
"230334220";"24/07/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323760410";"000230334220001";"Call Center";"CAT TECHNOLOGIES"
"228398743";"27/09/2020";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323751110";"000228398743001";"Call Center";"CCT Córdoba"
"228995583";"17/12/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323781560";"000228995583001";"E-Commerce";"Community"
"230127559";"03/05/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323830660";"000230127559001";"E-Commerce";"Community"
"229141950";"02/11/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323785840";"000229141950001";"E-Commerce";"Community"
"228994445";"15/07/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323781490";"000228994445001";"E-Commerce";"Community"
"228910931";"20/04/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323775980";"000228910931001";"Call Center";"Konecta Recambio"
"229218124";"15/09/2021";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323790040";"000229218124001";"Call Center";"Teleperformance Ventas"
"228415789";"04/01/2021";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323724480";"000228415789001";"Call Center";"Konecta Recambio"
"230087674";"17/12/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323829840";"000230087674001";"Call Center";"Konecta Recambio"
"229198999";"03/05/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323794600";"000229198999001";"Call Center";"Konecta Recambio"
"230058017";"05/10/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323828800";"000230058017001";"E-Commerce";"Community"
"229835189";"13/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323759120";"000229835189001";"Call Center";"Konecta Recambio"
"228540447";"28/06/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323812160";"000228540447002";"Call Center";"Teleperformance Ventas"
"228736036";"07/03/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323750620";"000228736036001";"Call Center";"Teleperformance Ventas"
"229301934";"03/05/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323800100";"000229301934001";"E-Commerce";"Community"
"228346581";"30/12/2020";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323722860";"000228346581001";"Call Center";"Konecta Recambio"
"229271279";"22/05/2023";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323798360";"000229271279001";"E-Commerce";"Community"
"229969007";"13/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323817450";"000229969007001";"Call Center";"Teleperformance Ventas"
"229272377";"17/12/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323798540";"000229272377001";"Call Center";"Teleperformance Ventas"
"229847013";"04/05/2021";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323814440";"000229847013001";"Call Center";"CAT TECHNOLOGIES"
"230625666";"25/10/2022";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323849710";"000230625666001";"Call Center";"Konecta Recambio"
"228555615";"03/05/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"3532000228555615001";"000228555615001";"E-Commerce";"Community"
"229160621";"18/02/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323786740";"000229160621001";"E-Commerce";"Community"
"230297402";"03/06/2022";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323832330";"000230297402001";"E-Commerce";"Community"
"230785504";"17/12/2020";"Venta PortIn";"Iniciada";"In Progress";"Despachado";"900000323850250";"000230785504001";"Call Center";"Teleperformance Ventas"
"228606287";"19/01/2022";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323755660";"000228606287001";"Call Center";"Teleperformance Ventas"
"230672505";"11/04/2021";"Venta";"Iniciada";"In Progress";"Despachado";"900000323847950";"000230672505001";"E-Commerce";"Community"
"230626040";"08/03/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323846560";"000230626040001";"E-Commerce";"Community"
"228540886";"31/10/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323747800";"000228540886001";"Call Center";"Konecta Recambio"
"229302502";"03/05/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323800150";"000229302502001";"E-Commerce";"Community"
"228478282";"02/11/2020";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323726190";"000228478282001";"Call Center";"Teleperformance Ventas"
"230034770";"09/11/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323828120";"000230034770001";"E-Commerce";"Community"
"229314358";"17/08/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323800840";"000229314358001";"E-Commerce";"Community"
"230042847";"04/05/2021";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323824060";"000230042847001";"Call Center";"CCT Paraná"
"228978222";"08/03/2021";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323787850";"000228978222001";"Call Center";"Konecta Recambio"
"229313821";"26/09/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323800810";"000229313821001";"E-Commerce";"Community"
"230059360";"13/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"G00000998999660";"000230059360001";"Call Center";"CCT Rosario"
"229847167";"31/01/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323814420";"000229847167001";"Call Center";"CAT TECHNOLOGIES"
"230363885";"04/05/2021";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323827620";"000230363885001";"Call Center";"CAT TECHNOLOGIES"
"230711590";"15/07/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"3532000230711590001";"000230711590001";"E-Commerce";"Community"
"230383665";"15/11/2022";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323834130";"000230383665001";"E-Commerce";"Community"
"230672541";"29/09/2020";"Venta";"Iniciada";"In Progress";"Despachado";"900000323847960";"000230672541001";"E-Commerce";"Community"
"228601581";"01/10/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323755230";"000228601581001";"E-Commerce";"Community"
"229823192";"04/05/2021";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323759080";"000229823192001";"Call Center";"CCT Paraná"
"230259086";"14/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"G00000998999900";"000230259086001";"Call Center";"Konecta Recambio"
"229023266";"03/05/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323783160";"000229023266001";"E-Commerce";"Community"
"230294412";"04/05/2021";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323826130";"000230294412001";"Call Center";"Teleperformance Ventas"
"228603762";"11/04/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323755990";"000228603762001";"Call Center";"Konecta Caring Chaco"
"229832252";"13/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323814140";"000229832252001";"Call Center";"Activo Contact Center"
"228405172";"17/08/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323738160";"000228405172001";"Call Center";"Konecta Recambio"
"229970637";"31/10/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323759640";"000229970637001";"Call Center";"CCT Córdoba"
"229329501";"15/07/2020";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323791100";"000229329501001";"Call Center";"Activo Contact Center"
"229025057";"26/09/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323783240";"000229025057001";"E-Commerce";"Community"
"229453791";"11/04/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323803720";"000229453791001";"E-Commerce";"Community"
"229270616";"11/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323790540";"000229270616001";"Call Center";"Activo Contact Center"
"229473533";"12/04/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323805070";"000229473533001";"E-Commerce";"Community"
"228460282";"08/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323557910";"000228460282001";"Call Center";"Konecta Recambio"
"229298621";"18/12/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323799920";"000229298621001";"E-Commerce";"Community"
"229751857";"13/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323758640";"000229751857001";"Call Center";"Teleperformance Ventas"
"228493090";"17/12/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323742640";"000228493090001";"E-Commerce";"Community"
"230129970";"21/05/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323830720";"000230129970001";"E-Commerce";"Community"
"230766409";"02/11/2020";"Venta";"Iniciada";"In Progress";"Despachado";"900000323848310";"000230766409001";"E-Commerce";"Community"
"229878511";"30/12/2022";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323815210";"000229878511001";"Call Center";"Teleperformance Ventas"
"229313756";"06/11/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323800800";"000229313756001";"E-Commerce";"Community"
"229311913";"11/04/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323800690";"000229311913001";"E-Commerce";"Community"
"230610892";"27/06/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"G00001000903750";"000230610892001";"Call Center";"Activo Contact Center"
"230234671";"14/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"G00000998389710";"000230234671001";"Call Center";"Konecta Recambio"
"228432924";"24/09/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"3532000228432924001";"000228432924001";"E-Commerce";"Community"
"228911208";"10/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"G00000998387510";"000228911208001";"Call Center";"Activo Contact Center"
"229846431";"13/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323814430";"000229846431001";"Call Center";"Konecta Recambio"
"230507999";"24/07/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323840470";"000230507999001";"Call Center";"Apex Ventas"
"228476415";"09/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323558070";"000228476415001";"Call Center";"Konecta Recambio"
"230293715";"14/11/2023";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323832420";"000230293715001";"E-Commerce";"Community"
"228511939";"16/12/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323743900";"000228511939001";"E-Commerce";"Community"
"229329025";"06/11/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"3532000229329025001";"000229329025001";"E-Commerce";"Community"
"229802541";"27/06/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323813120";"000229802541001";"Call Center";"CAT TECHNOLOGIES"
"230294315";"03/05/2021";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323826250";"000230294315001";"Call Center";"CAT TECHNOLOGIES"
"228995525";"28/09/2020";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323788300";"000228995525001";"Call Center";"CCT Hornos"
"229798707";"13/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323813070";"000229798707001";"Call Center";"Teleperformance Ventas"
"230363727";"08/03/2021";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323827570";"000230363727001";"Call Center";"CAT TECHNOLOGIES"
"230058239";"13/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323824400";"000230058239001";"Call Center";"Teleperformance Ventas"
"228751214";"09/03/2023";"Venta";"Iniciada";"In Progress";"Factura Emitida";"3532000228751214001";"000228751214001";"E-Commerce";"Community"
"229141765";"25/10/2022";"Venta";"Iniciada";"In Progress";"Factura Emitida";"3532000229141765001";"000229141765001";"Call Center";"Konecta Recambio"
"229263590";"11/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323790550";"000229263590001";"Call Center";"Teleperformance Ventas"
"229846952";"17/07/2020";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323814520";"000229846952001";"Call Center";"Caring Móvil Telefónico"
"229846724";"13/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323814490";"000229846724001";"Call Center";"Konecta Recambio"
"230611462";"06/03/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323846170";"000230611462001";"E-Commerce";"Community"
"229300278";"11/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323790820";"000229300278001";"Call Center";"CAT TECHNOLOGIES"
"230612847";"28/09/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323846220";"000230612847001";"E-Commerce";"Community"
"229485994";"17/12/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"3532000229485994001";"000229485994001";"E-Commerce";"Community"
"230360708";"14/11/2023";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323833710";"000230360708001";"Call Center";"Konecta Recambio"
"228750124";"06/11/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"3532000228750124001";"000228750124001";"E-Commerce";"Community"
"229329047";"22/03/2022";"Venta";"Iniciada";"In Progress";"Factura Emitida";"3532000229329047001";"000229329047001";"E-Commerce";"Community"
"228620157";"09/11/2023";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323760420";"000228620157002";"E-Commerce";"Community"
"229428302";"17/08/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323803120";"000229428302001";"E-Commerce";"Community"
"229877302";"31/05/2021";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323815200";"000229877302001";"Call Center";"Activo Contact Center"
"229299709";"17/08/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323800160";"000229299709001";"Call Center";"Teleperformance Ventas"
"229428274";"02/11/2020";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323803070";"000229428274001";"E-Commerce";"Community"
"230675514";"04/05/2021";"Venta";"Iniciada";"In Progress";"Despachado";"900000323848010";"000230675514001";"E-Commerce";"Community"
"229453745";"17/08/2021";"Venta";"Iniciada";"In Progress";"Factura Emitida";"900000323803710";"000229453745001";"E-Commerce";"Community"
"230333443";"11/04/2021";"Venta PortIn";"Activada";"Activated";"Despachado";"900000323826880";"000230333443001";"Call Center";"CCT Hornos"
